Unnamed: 0,norm_intensity,norm_intensity_error,norm_volume,norm_volume_error,offset(hz),slp(hz),trelax(s)
87,0.501999690477,0.000913521918711,0.501408285004,0.00200245282835,480.8163,20.0008596832,0.2
88,0.503725284891,0.000913521918711,0.504761486991,0.00200245282835,490.4082,20.0008596832,0.2
89,0.509698795283,0.000913521918711,0.512165489524,0.00200245282835,500.0,20.0008596832,0.2
90,0.507640159951,0.000913521918711,0.511660498582,0.00200245282835,500.0,20.0008596832,0.2
91,0.505749838836,0.000913521918711,0.505965716074,0.00200245282835,555.5555,20.0008596832,0.2
92,0.51206625581,0.000913521918711,0.507474562045,0.00200245282835,611.1111,20.0008596832,0.2
93,0.512874941342,0.000913521918711,0.510573456392,0.00200245282835,666.6667,20.0008596832,0.2
94,0.513786169993,0.000913521918711,0.516319497379,0.00200245282835,722.2222,20.0008596832,0.2
95,0.509742443374,0.000913521918711,0.50867905001,0.00200245282835,777.7778,20.0008596832,0.2
96,0.509407608699,0.000913521918711,0.512319437549,0.00200245282835,833.3333,20.0008596832,0.2
97,0.510777441271,0.000913521918711,0.510975585201,0.00200245282835,888.8889,20.0008596832,0.2
98,0.512923671745,0.000913521918711,0.513143974195,0.00200245282835,944.4445,20.0008596832,0.2
99,0.513250135553,0.000913521918711,0.513074939206,0.00200245282835,1000.0,20.0008596832,0.2
