-1.376015756163546157e-05,-5.645020864903926849e-01,-9.058345131576061249e+01,-3.522111402484923853e-02,2.413779461778125298e-03
-2.973316047155472998e-05,-8.401791881769895554e-01,-1.809175723586231470e+02,-9.313117868944173483e-02,3.602465804570953271e-03
7.332578767178426278e-05,1.587621861253865063e-01,6.227419120093691163e+02,4.432584675351250447e-01,6.274716886339016565e-03
4.514194910873089159e-05,2.325738035142421722e-02,3.516725069768726826e+02,2.591797790491418008e-01,2.519568467199720559e-03
3.980963654938025458e-05,6.182184517383575439e-01,3.416314900740981102e+02,2.749567308959933731e-01,4.579055625465934531e-03
8.178396780023930804e-05,5.249504446983337402e-01,7.116430362612009048e+02,5.256973919145098151e-01,8.538678044615910859e-03
-4.912002958631442391e-06,-5.387632735073566437e-01,-3.568537166342139244e+01,-5.988668702621324780e-02,-7.887073152399609079e-04
-2.487798370946938729e-06,-5.960927531123161316e-01,-1.767430658265948296e+01,-3.726640720770469511e-02,-4.435919573805313675e-04
-4.721700468686363463e-05,-1.545221544802188873e-03,-3.089886776786297560e+02,-2.707207868907965387e-01,-2.003379087042135662e-03
-1.156805009672966347e-04,-1.438933238387107849e-02,-7.515521947294473648e+02,-6.340803234617585771e-01,-3.942893562490752159e-03
-3.793999128361530247e-05,-4.732877891510725021e-01,-2.894982581119984388e+02,-3.031684355200666703e-01,-4.362344005174190707e-03
2.216308390889868682e-05,4.249967932701110840e-01,1.679596535600721836e+02,1.890301923064068301e-01,2.736913350992643042e-03
-1.130499118996027732e-05,-4.370180666446685791e-01,-8.439585611689835787e+01,-1.093147485664544560e-01,-1.557705210275083093e-03
-1.405860125758927761e-05,-9.547763084992766380e-01,-1.032144822552800179e+02,-1.528321039627354161e-01,-2.105727894118702634e-03
-8.336132684035773340e-05,-2.700198051752522588e-02,-5.375552876956644468e+02,-4.297932464956044640e-01,-1.931531516189425191e-03
-1.158726878697824197e-04,-7.794686220586299896e-02,-7.430135994143784046e+02,-5.525598871518074828e-01,-1.120751894430389254e-03
7.801799868227704841e-05,1.260975394397974014e-01,5.801566256303340197e+02,5.056369113397435333e-01,5.730274169445292477e-03
-9.886942978455983409e-05,-5.390788614749908447e-02,-7.112919448763132095e+02,-6.028781023945716244e-01,-5.455141303612592689e-03
1.043125387735408503e-04,1.349680870771408081e-02,7.212048553172498941e+02,6.062076559325445535e-01,4.047405290680797588e-03
-4.477487556410133943e-05,-9.064366267994046211e-01,-4.792756756395101547e+02,-5.660791379968389825e-02,2.575128139231928556e-02
-4.930513190509230707e-05,-7.859234288334846497e-01,-3.798245565220713615e+02,-8.724238468968534277e-02,1.447734865707336893e-02
-5.611258846946306020e-05,-7.653108686208724976e-01,-3.968731119781732559e+02,-1.222985708829363027e-01,1.172479297258617603e-02
8.348793503693883555e-05,8.952907873317599297e-01,5.527891632057726383e+02,2.234690704263481986e-01,-1.220254453324944900e-02
8.360661676673460726e-05,6.137215904891490936e-01,5.233346875049173832e+02,2.721819220446828891e-01,-8.259789098703583521e-03
4.393370161792768431e-05,3.278036154806613922e-01,3.357761562727391720e+02,3.282041526539856702e-01,4.593820940262446223e-03
6.123214072252099681e-05,2.394331004470586777e-01,4.647476080302149057e+02,4.266235836298958861e-01,5.569542742651273186e-03
5.359688838218231165e-05,1.056891568005084991e-01,3.720435728579759598e+02,4.234436973155070172e-01,5.444398574577609916e-03
5.333684318973611706e-05,2.687047645449638367e-01,3.747746791839599609e+02,4.781962769036975924e-01,6.468417906669770255e-03
7.957703175436446510e-05,3.425505757331848145e-02,5.398774876259267330e+02,5.496457090280411073e-01,6.186439894898559076e-03
5.931234862606542528e-05,6.155854836106300354e-02,4.070243154074996710e+02,4.385971796910946296e-01,5.330198389829671549e-03
8.452042937731234158e-06,5.208117384463548660e-01,5.888985883258283138e+01,1.302417124802111026e-01,1.529390106597072578e-03
6.884977281498843329e-06,8.000412527471780777e-01,4.775308047980070114e+01,1.280343074831244432e-01,1.360239250300816381e-03
2.925521573385338916e-05,3.959887251257896423e-01,2.063080915734171867e+02,3.130676732648816074e-01,4.217304912940743680e-03
2.395670073582606668e-05,6.799960359930992126e-01,1.685759024694561958e+02,3.023543794486703296e-01,3.886121852117887295e-03
-3.804149312220972129e-06,-7.497639730572700500e-01,-2.605588662624359131e+01,-8.332156034483079177e-02,-7.963989792262371253e-04
2.091441481586332741e-06,9.946269751526415348e-01,1.419512572186067700e+01,6.217099645753126902e-02,4.817126763642600893e-04
